"Plot","Week","Plant_sp","Plant_id","N_flowers","Total_N_flowers","prop_ind_inter","prop_ind_intra"
"E","16","LPED","328",0,312,0.087719298245614,0
"E","16","LPED","327",0,329,0.087719298245614,0
"E","16","LPED","325",0,494.5,0.087719298245614,0
"E","16","LPED","322",0,524,0.087719298245614,0
"E","16","LPED","335",0,148,0.087719298245614,0
"E","16","LPED","333",0,648,0.087719298245614,0
"E","16","LPED","331",0,212,0.087719298245614,0
"E","16","LPED","330",0,390,0.087719298245614,0
"E","16","LPED","324",0,122,0.087719298245614,0
"E","16","LPED","332",0,254,0.087719298245614,0
"E","16","LPED","334",0,299,0.087719298245614,0
"E","16","LPED","326",0,331,0.087719298245614,0
"E","16","LPED","329",0,321,0.087719298245614,0
"E","16","LPED","323",0,381,0.087719298245614,0
"E","16","ROFF","82",0,618,0.087719298245614,0
"E","16","ROFF","79",0,941,0.087719298245614,0
"E","16","ROFF","78",0,1035,0.087719298245614,0
"E","16","ROFF","87",0,383,0.087719298245614,0
"E","16","ROFF","89",0,889,0.087719298245614,0
"E","16","ROFF","85",0,1078,0.087719298245614,0
"E","16","ROFF","80",0,1056,0.087719298245614,0
"E","16","ROFF","83",0,229,0.087719298245614,0
"E","16","ROFF","88",0,1157,0.087719298245614,0
"E","16","ROFF","84",0,748,0.087719298245614,0
"E","16","ROFF","77",0,309,0.087719298245614,0
"E","16","ROFF","86",0,946,0.087719298245614,0
"E","16","ROFF","76",0,1103,0.087719298245614,0
"E","16","ROFF","90",0,1534,0.087719298245614,0
"E","16","ROFF","81",0,1996,0.087719298245614,0
"E","16","SGEN","355",0,49,0.0840336134453782,0
"E","16","SGEN","352",0,348,0.0840336134453782,0
"E","16","SGEN","360",0,130,0.0840336134453782,0
"E","16","SGEN","358",0,148,0.0840336134453782,0
"E","16","SGEN","356",0,59,0.0840336134453782,0
"E","16","SGEN","354",0,214,0.0840336134453782,0
"E","16","SGEN","351",0,132,0.0840336134453782,0
"E","16","SGEN","359",0,196,0.0840336134453782,0
"E","16","SGEN","357",0,399,0.0840336134453782,0
"E","16","SGEN","353",0,384,0.0840336134453782,0
"E","16","TMAS","602",0,552.5,0.0840336134453782,0
"E","16","TMAS","608",0,205.5,0.0840336134453782,0
"E","16","TMAS","609",0,1135,0.0840336134453782,0
"E","16","TMAS","601",0,443.5,0.0840336134453782,0
"E","16","TMAS","610",0,229.5,0.0840336134453782,0
"E","16","TMAS","607",0,290,0.0840336134453782,0
"E","16","TMAS","603",0,177,0.0840336134453782,0
"E","16","TMAS","604",0,42,0.0840336134453782,0
"E","16","TMAS","606",0,84,0.0840336134453782,0
"E","16","TMAS","605",0,1953,0.0840336134453782,0
"E","16","UPAR","66",0,41,0.087719298245614,0
"E","16","UPAR","61",0,137,0.087719298245614,0
"E","16","UPAR","65",0,42,0.087719298245614,0
"E","16","UPAR","72",0,166,0.087719298245614,0
"E","16","UPAR","73",0,19,0.087719298245614,0
"E","16","UPAR","69",0,61,0.087719298245614,0
"E","16","UPAR","71",0,15,0.087719298245614,0
"E","16","UPAR","62",0,12,0.087719298245614,0
"E","16","UPAR","70",0,9,0.087719298245614,0
"E","16","UPAR","64",0,50,0.087719298245614,0
"E","16","UPAR","67",0,4,0.087719298245614,0
"E","16","UPAR","75",0,6,0.087719298245614,0
"E","16","UPAR","68",0,1,0.087719298245614,0
"E","16","UPAR","63",0,704,0.087719298245614,0
"E","16","UPAR","74",0,353,0.087719298245614,0
"E","17","AVEL","458",0,33,0.0252100840336134,0
"E","17","AVEL","457",0,72,0.0252100840336134,0
"E","17","AVEL","454",0,33,0.0252100840336134,0
"E","17","AVEL","456",0,30,0.0252100840336134,0
"E","17","AVEL","451",0,35,0.0252100840336134,0
"E","17","AVEL","455",0,61,0.0252100840336134,0
"E","17","AVEL","453",0,62,0.0252100840336134,0
"E","17","AVEL","450",0,147,0.0252100840336134,0
"E","17","AVEL","459",0,41,0.0252100840336134,0
"E","17","AVEL","452",0,20,0.0252100840336134,0
"E","17","CLIB","425",0,69,0.0263157894736842,0
"E","17","CLIB","411",0,72,0.0263157894736842,0
"E","17","CLIB","417",0,22,0.0263157894736842,0
"E","17","CLIB","412",0,109,0.0263157894736842,0
"E","17","CLIB","418",0,4,0.0263157894736842,0
"E","17","CLIB","415",0,74,0.0263157894736842,0
"E","17","CLIB","422",0,385,0.0263157894736842,0
"E","17","CLIB","421",0,167,0.0263157894736842,0
"E","17","CLIB","423",0,152,0.0263157894736842,0
"E","17","CLIB","414",0,46,0.0263157894736842,0
"E","17","CLIB","413",0,322,0.0263157894736842,0
"E","17","CLIB","419",0,45,0.0263157894736842,0
"E","17","CLIB","424",0,9,0.0263157894736842,0
"E","17","CLIB","416",0,58,0.0263157894736842,0
"E","17","CLIB","420",0,137,0.0263157894736842,0
"E","17","CSAL","365_3",0,0,0.025,0
"E","17","CSAL","365",0,2,0.025,0
"E","17","CSAL","362",0,32,0.025,0
"E","17","CSAL","365_1",0,0,0.025,0
"E","17","CSAL","363",0,12,0.025,0
"E","17","CSAL","365_4",0,0,0.025,0
"E","17","CSAL","364",0,20,0.025,0
"E","17","CSAL","361",0,56,0.025,0
"E","17","CSAL","365_2",0,14,0.025,0
"E","17","HCOM","184",0,136,0.0263157894736842,0
"E","17","HCOM","187",0,614,0.0263157894736842,0
"E","17","HCOM","190",0,137,0.0263157894736842,0
"E","17","HCOM","182",0,294,0.0263157894736842,0
"E","17","HCOM","192",0,171,0.0263157894736842,0
"E","17","HCOM","181",0,580,0.0263157894736842,0
"E","17","HCOM","191",0,725,0.0263157894736842,0
"E","17","HCOM","194",0,197,0.0263157894736842,0
"E","17","HCOM","195",0,378,0.0263157894736842,0
"E","17","HCOM","183",0,159,0.0263157894736842,0
"E","17","HCOM","189",0,491,0.0263157894736842,0
"E","17","HCOM","186",0,906,0.0263157894736842,0
"E","17","HCOM","193",0,255,0.0263157894736842,0
"E","17","HCOM","188",0,369,0.0263157894736842,0
"E","17","HCOM","185",0,770,0.0263157894736842,0
"E","17","HHAL","543",0,19.5,0,0.2
"E","17","HHAL","545",32,126.333333333333,0,0.2
"E","17","HHAL","542",4,35.3333333333333,0,0.2
"E","17","HHAL","531",0,1,0,0.2
"E","17","HHAL","532",0,0,0,0.2
"E","17","HHAL","537",28,1045,0,0.2
"E","17","HHAL","536",0,29,0,0.2
"E","17","HHAL","541",0,25,0,0.2
"E","17","HHAL","535",0,23,0,0.2
"E","17","HHAL","533",0,436,0,0.2
"E","17","HHAL","534",0,31.5,0,0.2
"E","17","HHAL","539",0,273.333333333333,0,0.2
"E","17","HHAL","544",0,2,0,0.2
"E","17","HHAL","540",0,255.666666666667,0,0.2
"E","17","HHAL","538",0,132,0,0.2
"E","17","LPED","321",0,283,0.0263157894736842,0
"E","17","LPED","332",0,254,0.0263157894736842,0
"E","17","LPED","331",0,212,0.0263157894736842,0
"E","17","LPED","323",0,381,0.0263157894736842,0
"E","17","LPED","324",0,122,0.0263157894736842,0
"E","17","LPED","326",0,331,0.0263157894736842,0
"E","17","LPED","333",0,648,0.0263157894736842,0
"E","17","LPED","325",0,494.5,0.0263157894736842,0
"E","17","LPED","329",0,321,0.0263157894736842,0
"E","17","LPED","330",0,390,0.0263157894736842,0
"E","17","LPED","327",0,329,0.0263157894736842,0
"E","17","LPED","328",0,312,0.0263157894736842,0
"E","17","LPED","334",0,299,0.0263157894736842,0
"E","17","LPED","335",0,148,0.0263157894736842,0
"E","17","LPED","322",0,524,0.0263157894736842,0
"E","17","ROFF","80",0,1056,0.0263157894736842,0
"E","17","ROFF","77",0,309,0.0263157894736842,0
"E","17","ROFF","90",0,1534,0.0263157894736842,0
"E","17","ROFF","85",0,1078,0.0263157894736842,0
"E","17","ROFF","89",0,889,0.0263157894736842,0
"E","17","ROFF","79",0,941,0.0263157894736842,0
"E","17","ROFF","83",0,229,0.0263157894736842,0
"E","17","ROFF","78",0,1035,0.0263157894736842,0
"E","17","ROFF","81",0,1996,0.0263157894736842,0
"E","17","ROFF","84",0,748,0.0263157894736842,0
"E","17","ROFF","87",0,383,0.0263157894736842,0
"E","17","ROFF","86",0,946,0.0263157894736842,0
"E","17","ROFF","76",0,1103,0.0263157894736842,0
"E","17","ROFF","82",0,618,0.0263157894736842,0
"E","17","ROFF","88",0,1157,0.0263157894736842,0
"E","17","SGEN","353",0,384,0.0252100840336134,0
"E","17","SGEN","351",0,132,0.0252100840336134,0
"E","17","SGEN","359",0,196,0.0252100840336134,0
"E","17","SGEN","356",0,59,0.0252100840336134,0
"E","17","SGEN","352",0,348,0.0252100840336134,0
"E","17","SGEN","358",0,148,0.0252100840336134,0
"E","17","SGEN","355",0,49,0.0252100840336134,0
"E","17","SGEN","360",0,130,0.0252100840336134,0
"E","17","SGEN","357",0,399,0.0252100840336134,0
"E","17","SGEN","354",0,214,0.0252100840336134,0
"E","17","TMAS","602",0,552.5,0.0252100840336134,0
"E","17","TMAS","607",0,290,0.0252100840336134,0
"E","17","TMAS","601",0,443.5,0.0252100840336134,0
"E","17","TMAS","609",0,1135,0.0252100840336134,0
"E","17","TMAS","604",0,42,0.0252100840336134,0
"E","17","TMAS","603",0,177,0.0252100840336134,0
"E","17","TMAS","605",0,1953,0.0252100840336134,0
"E","17","TMAS","610",0,229.5,0.0252100840336134,0
"E","17","TMAS","608",0,205.5,0.0252100840336134,0
"E","17","TMAS","606",0,84,0.0252100840336134,0
"E","17","UPAR","66",0,41,0.0263157894736842,0
"E","17","UPAR","70",0,9,0.0263157894736842,0
"E","17","UPAR","68",0,1,0.0263157894736842,0
"E","17","UPAR","74",0,353,0.0263157894736842,0
"E","17","UPAR","61",0,137,0.0263157894736842,0
"E","17","UPAR","72",0,166,0.0263157894736842,0
"E","17","UPAR","65",0,42,0.0263157894736842,0
"E","17","UPAR","73",0,19,0.0263157894736842,0
"E","17","UPAR","63",0,704,0.0263157894736842,0
"E","17","UPAR","71",0,15,0.0263157894736842,0
"E","17","UPAR","67",0,4,0.0263157894736842,0
"E","17","UPAR","62",0,12,0.0263157894736842,0
"E","17","UPAR","75",0,6,0.0263157894736842,0
"E","17","UPAR","64",0,50,0.0263157894736842,0
"E","17","UPAR","69",0,61,0.0263157894736842,0
"E","18","AVEL","452",0,20,0,0
"E","18","AVEL","454",0,33,0,0
"E","18","AVEL","457",0,72,0,0
"E","18","AVEL","451",0,35,0,0
"E","18","AVEL","455",0,61,0,0
"E","18","AVEL","453",0,62,0,0
"E","18","AVEL","456",0,30,0,0
"E","18","AVEL","450",0,147,0,0
"E","18","AVEL","458",0,33,0,0
"E","18","AVEL","459",0,41,0,0
"E","18","CLIB","413",0,322,0,0
"E","18","CLIB","419",0,45,0,0
"E","18","CLIB","416",0,58,0,0
"E","18","CLIB","421",0,167,0,0
"E","18","CLIB","423",0,152,0,0
"E","18","CLIB","425",0,69,0,0
"E","18","CLIB","424",0,9,0,0
"E","18","CLIB","412",0,109,0,0
"E","18","CLIB","414",0,46,0,0
"E","18","CLIB","417",0,22,0,0
"E","18","CLIB","415",0,74,0,0
"E","18","CLIB","422",0,385,0,0
"E","18","CLIB","411",0,72,0,0
"E","18","CLIB","420",0,137,0,0
"E","18","CLIB","418",0,4,0,0
"E","18","CSAL","365_4",0,0,0,0
"E","18","CSAL","364",0,20,0,0
"E","18","CSAL","361",0,56,0,0
"E","18","CSAL","365_3",0,0,0,0
"E","18","CSAL","363",0,12,0,0
"E","18","CSAL","365_1",0,0,0,0
"E","18","CSAL","365_2",0,14,0,0
"E","18","CSAL","362",0,32,0,0
"E","18","CSAL","365",0,2,0,0
"E","18","HCOM","195",0,378,0,0
"E","18","HCOM","190",0,137,0,0
"E","18","HCOM","192",0,171,0,0
"E","18","HCOM","182",0,294,0,0
"E","18","HCOM","191",0,725,0,0
"E","18","HCOM","183",0,159,0,0
"E","18","HCOM","181",0,580,0,0
"E","18","HCOM","187",0,614,0,0
"E","18","HCOM","189",0,491,0,0
"E","18","HCOM","184",0,136,0,0
"E","18","HCOM","186",0,906,0,0
"E","18","HCOM","188",0,369,0,0
"E","18","HCOM","194",0,197,0,0
"E","18","HCOM","193",0,255,0,0
"E","18","HCOM","185",0,770,0,0
"E","18","HHAL","538",0,132,0,0
"E","18","HHAL","541",0,25,0,0
"E","18","HHAL","531",0,1,0,0
"E","18","HHAL","545",0,126.333333333333,0,0
"E","18","HHAL","542",0,35.3333333333333,0,0
"E","18","HHAL","534",0,31.5,0,0
"E","18","HHAL","540",0,255.666666666667,0,0
"E","18","HHAL","543",0,19.5,0,0
"E","18","HHAL","537",0,1045,0,0
"E","18","HHAL","536",0,29,0,0
"E","18","HHAL","544",0,2,0,0
"E","18","HHAL","535",0,23,0,0
"E","18","HHAL","533",0,436,0,0
"E","18","HHAL","539",0,273.333333333333,0,0
"E","18","HHAL","532",0,0,0,0
"E","18","LPED","327",0,329,0,0
"E","18","LPED","329",0,321,0,0
"E","18","LPED","334",0,299,0,0
"E","18","LPED","322",0,524,0,0
"E","18","LPED","324",0,122,0,0
"E","18","LPED","333",0,648,0,0
"E","18","LPED","325",0,494.5,0,0
"E","18","LPED","335",0,148,0,0
"E","18","LPED","330",0,390,0,0
"E","18","LPED","321",0,283,0,0
"E","18","LPED","331",0,212,0,0
"E","18","LPED","328",0,312,0,0
"E","18","LPED","332",0,254,0,0
"E","18","LPED","326",0,331,0,0
"E","18","LPED","323",0,381,0,0
"E","18","ROFF","83",0,229,0,0
"E","18","ROFF","89",0,889,0,0
"E","18","ROFF","86",0,946,0,0
"E","18","ROFF","80",0,1056,0,0
"E","18","ROFF","82",0,618,0,0
"E","18","ROFF","85",0,1078,0,0
"E","18","ROFF","90",0,1534,0,0
"E","18","ROFF","79",0,941,0,0
"E","18","ROFF","77",0,309,0,0
"E","18","ROFF","84",0,748,0,0
"E","18","ROFF","78",0,1035,0,0
"E","18","ROFF","81",0,1996,0,0
"E","18","ROFF","87",0,383,0,0
"E","18","ROFF","76",0,1103,0,0
"E","18","ROFF","88",0,1157,0,0
"E","18","SGEN","354",0,214,0,0
"E","18","SGEN","355",0,49,0,0
"E","18","SGEN","351",0,132,0,0
"E","18","SGEN","359",0,196,0,0
"E","18","SGEN","358",0,148,0,0
"E","18","SGEN","353",0,384,0,0
"E","18","SGEN","357",0,399,0,0
"E","18","SGEN","356",0,59,0,0
"E","18","SGEN","360",0,130,0,0
"E","18","SGEN","352",0,348,0,0
"E","18","TMAS","608",0,205.5,0,0
"E","18","TMAS","609",0,1135,0,0
"E","18","TMAS","607",0,290,0,0
"E","18","TMAS","610",0,229.5,0,0
"E","18","TMAS","602",0,552.5,0,0
"E","18","TMAS","603",0,177,0,0
"E","18","TMAS","604",0,42,0,0
"E","18","TMAS","601",0,443.5,0,0
"E","18","TMAS","606",0,84,0,0
"E","18","TMAS","605",0,1953,0,0
"E","18","UPAR","62",0,12,0,0
"E","18","UPAR","65",0,42,0,0
"E","18","UPAR","74",0,353,0,0
"E","18","UPAR","67",0,4,0,0
"E","18","UPAR","68",0,1,0,0
"E","18","UPAR","63",0,704,0,0
"E","18","UPAR","75",0,6,0,0
"E","18","UPAR","70",0,9,0,0
"E","18","UPAR","64",0,50,0,0
"E","18","UPAR","71",0,15,0,0
"E","18","UPAR","69",0,61,0,0
"E","18","UPAR","66",0,41,0,0
"E","18","UPAR","72",0,166,0,0
"E","18","UPAR","61",0,137,0,0
"E","18","UPAR","73",0,19,0,0
"E","19","AVEL","455",0,61,0,0
"E","19","AVEL","454",0,33,0,0
"E","19","AVEL","452",0,20,0,0
"E","19","AVEL","456",0,30,0,0
"E","19","AVEL","459",0,41,0,0
"E","19","AVEL","450",0,147,0,0
"E","19","AVEL","457",0,72,0,0
"E","19","AVEL","451",0,35,0,0
"E","19","AVEL","453",0,62,0,0
"E","19","AVEL","458",0,33,0,0
"E","19","CLIB","418",0,4,0,0
"E","19","CLIB","423",0,152,0,0
"E","19","CLIB","424",0,9,0,0
"E","19","CLIB","415",0,74,0,0
"E","19","CLIB","414",0,46,0,0
"E","19","CLIB","425",0,69,0,0
"E","19","CLIB","413",0,322,0,0
"E","19","CLIB","411",0,72,0,0
"E","19","CLIB","420",0,137,0,0
"E","19","CLIB","419",0,45,0,0
"E","19","CLIB","421",0,167,0,0
"E","19","CLIB","416",0,58,0,0
"E","19","CLIB","412",0,109,0,0
"E","19","CLIB","417",0,22,0,0
"E","19","CLIB","422",0,385,0,0
"E","19","CSAL","361",0,56,0,0
"E","19","CSAL","365_2",0,14,0,0
"E","19","CSAL","365",0,2,0,0
"E","19","CSAL","365_3",0,0,0,0
"E","19","CSAL","365_1",0,0,0,0
"E","19","CSAL","364",0,20,0,0
"E","19","CSAL","362",0,32,0,0
"E","19","CSAL","365_4",0,0,0,0
"E","19","CSAL","363",0,12,0,0
"E","19","HCOM","192",0,171,0,0
"E","19","HCOM","190",0,137,0,0
"E","19","HCOM","188",0,369,0,0
"E","19","HCOM","189",0,491,0,0
"E","19","HCOM","195",0,378,0,0
"E","19","HCOM","186",0,906,0,0
"E","19","HCOM","191",0,725,0,0
"E","19","HCOM","183",0,159,0,0
"E","19","HCOM","184",0,136,0,0
"E","19","HCOM","181",0,580,0,0
"E","19","HCOM","187",0,614,0,0
"E","19","HCOM","194",0,197,0,0
"E","19","HCOM","193",0,255,0,0
"E","19","HCOM","182",0,294,0,0
"E","19","HCOM","185",0,770,0,0
"E","19","HHAL","544",0,2,0,0
"E","19","HHAL","538",0,132,0,0
"E","19","HHAL","540",0,255.666666666667,0,0
"E","19","HHAL","534",0,31.5,0,0
"E","19","HHAL","535",0,23,0,0
"E","19","HHAL","531",0,1,0,0
"E","19","HHAL","532",0,0,0,0
"E","19","HHAL","539",0,273.333333333333,0,0
"E","19","HHAL","545",0,126.333333333333,0,0
"E","19","HHAL","541",0,25,0,0
"E","19","HHAL","542",0,35.3333333333333,0,0
"E","19","HHAL","537",0,1045,0,0
"E","19","HHAL","543",0,19.5,0,0
"E","19","HHAL","533",0,436,0,0
"E","19","HHAL","536",0,29,0,0
"E","19","LPED","321",0,283,0,0
"E","19","LPED","333",0,648,0,0
"E","19","LPED","325",0,494.5,0,0
"E","19","LPED","327",0,329,0,0
"E","19","LPED","332",0,254,0,0
"E","19","LPED","330",0,390,0,0
"E","19","LPED","322",0,524,0,0
"E","19","LPED","335",0,148,0,0
"E","19","LPED","328",0,312,0,0
"E","19","LPED","326",0,331,0,0
"E","19","LPED","329",0,321,0,0
"E","19","LPED","323",0,381,0,0
"E","19","LPED","331",0,212,0,0
"E","19","LPED","334",0,299,0,0
"E","19","LPED","324",0,122,0,0
"E","19","ROFF","77",0,309,0,0
"E","19","ROFF","82",0,618,0,0
"E","19","ROFF","84",0,748,0,0
"E","19","ROFF","81",0,1996,0,0
"E","19","ROFF","85",0,1078,0,0
"E","19","ROFF","79",0,941,0,0
"E","19","ROFF","89",0,889,0,0
"E","19","ROFF","87",0,383,0,0
"E","19","ROFF","83",0,229,0,0
"E","19","ROFF","78",0,1035,0,0
"E","19","ROFF","80",0,1056,0,0
"E","19","ROFF","76",0,1103,0,0
"E","19","ROFF","90",0,1534,0,0
"E","19","ROFF","86",0,946,0,0
"E","19","ROFF","88",0,1157,0,0
"E","19","SGEN","358",0,148,0,0
"E","19","SGEN","352",0,348,0,0
"E","19","SGEN","354",0,214,0,0
"E","19","SGEN","359",0,196,0,0
"E","19","SGEN","360",0,130,0,0
"E","19","SGEN","356",0,59,0,0
"E","19","SGEN","351",0,132,0,0
"E","19","SGEN","357",0,399,0,0
"E","19","SGEN","355",0,49,0,0
"E","19","SGEN","353",0,384,0,0
"E","19","TMAS","610",0,229.5,0,0
"E","19","TMAS","607",0,290,0,0
"E","19","TMAS","605",0,1953,0,0
"E","19","TMAS","603",0,177,0,0
"E","19","TMAS","604",0,42,0,0
"E","19","TMAS","608",0,205.5,0,0
"E","19","TMAS","602",0,552.5,0,0
"E","19","TMAS","609",0,1135,0,0
"E","19","TMAS","606",0,84,0,0
"E","19","TMAS","601",0,443.5,0,0
"E","19","UPAR","62",0,12,0,0
"E","19","UPAR","73",0,19,0,0
"E","19","UPAR","69",0,61,0,0
"E","19","UPAR","66",0,41,0,0
"E","19","UPAR","64",0,50,0,0
"E","19","UPAR","71",0,15,0,0
"E","19","UPAR","61",0,137,0,0
"E","19","UPAR","70",0,9,0,0
"E","19","UPAR","75",0,6,0,0
"E","19","UPAR","68",0,1,0,0
"E","19","UPAR","67",0,4,0,0
"E","19","UPAR","65",0,42,0,0
"E","19","UPAR","74",0,353,0,0
"E","19","UPAR","72",0,166,0,0
"E","19","UPAR","63",0,704,0,0
"E","2","AVEL","456",0,30,0.361344537815126,0
"E","2","AVEL","457",0,72,0.361344537815126,0
"E","2","AVEL","453",0,62,0.361344537815126,0
"E","2","AVEL","458",0,33,0.361344537815126,0
"E","2","AVEL","459",0,41,0.361344537815126,0
"E","2","AVEL","450",0,147,0.361344537815126,0
"E","2","AVEL","452",0,20,0.361344537815126,0
"E","2","AVEL","454",0,33,0.361344537815126,0
"E","2","AVEL","451",0,35,0.361344537815126,0
"E","2","AVEL","455",0,61,0.361344537815126,0
"E","2","CLIB","413",0,322,0.37719298245614,0
"E","2","CLIB","416",0,58,0.37719298245614,0
"E","2","CLIB","411",0,72,0.37719298245614,0
"E","2","CLIB","417",0,22,0.37719298245614,0
"E","2","CLIB","420",0,137,0.37719298245614,0
"E","2","CLIB","425",0,69,0.37719298245614,0
"E","2","CLIB","424",0,9,0.37719298245614,0
"E","2","CLIB","421",0,167,0.37719298245614,0
"E","2","CLIB","414",0,46,0.37719298245614,0
"E","2","CLIB","422",0,385,0.37719298245614,0
"E","2","CLIB","419",0,45,0.37719298245614,0
"E","2","CLIB","423",0,152,0.37719298245614,0
"E","2","CLIB","412",0,109,0.37719298245614,0
"E","2","CLIB","418",0,4,0.37719298245614,0
"E","2","CLIB","415",0,74,0.37719298245614,0
"E","2","CSAL","365",0,2,0.358333333333333,0
"E","2","CSAL","365_1",0,0,0.358333333333333,0
"E","2","CSAL","365_3",0,0,0.358333333333333,0
"E","2","CSAL","364",0,20,0.358333333333333,0
"E","2","CSAL","361",0,56,0.358333333333333,0
"E","2","CSAL","363",0,12,0.358333333333333,0
"E","2","CSAL","362",0,32,0.358333333333333,0
"E","2","CSAL","365_2",0,14,0.358333333333333,0
"E","2","CSAL","365_4",0,0,0.358333333333333,0
"E","2","HCOM","192",19,171,0.245614035087719,1
"E","2","HCOM","184",11,136,0.245614035087719,1
"E","2","HCOM","194",13,197,0.245614035087719,1
"E","2","HCOM","191",62,725,0.245614035087719,1
"E","2","HCOM","193",39,255,0.245614035087719,1
"E","2","HCOM","181",85,580,0.245614035087719,1
"E","2","HCOM","189",20,491,0.245614035087719,1
"E","2","HCOM","183",46,159,0.245614035087719,1
"E","2","HCOM","182",33,294,0.245614035087719,1
"E","2","HCOM","187",58,614,0.245614035087719,1
"E","2","HCOM","185",67,770,0.245614035087719,1
"E","2","HCOM","195",37,378,0.245614035087719,1
"E","2","HCOM","186",76,906,0.245614035087719,1
"E","2","HCOM","188",51,369,0.245614035087719,1
"E","2","HCOM","190",15,137,0.245614035087719,1
"E","2","HHAL","543",0,19.5,0.37719298245614,0
"E","2","HHAL","538",0,132,0.37719298245614,0
"E","2","HHAL","536",0,29,0.37719298245614,0
"E","2","HHAL","535",0,23,0.37719298245614,0
"E","2","HHAL","532",0,0,0.37719298245614,0
"E","2","HHAL","541",0,25,0.37719298245614,0
"E","2","HHAL","544",0,2,0.37719298245614,0
"E","2","HHAL","545",0,126.333333333333,0.37719298245614,0
"E","2","HHAL","537",0,1045,0.37719298245614,0
"E","2","HHAL","531",0,1,0.37719298245614,0
"E","2","HHAL","542",0,35.3333333333333,0.37719298245614,0
"E","2","HHAL","540",0,255.666666666667,0.37719298245614,0
"E","2","HHAL","539",0,273.333333333333,0.37719298245614,0
"E","2","HHAL","534",0,31.5,0.37719298245614,0
"E","2","HHAL","533",0,436,0.37719298245614,0
"E","2","LPED","328",0,312,0.37719298245614,0
"E","2","LPED","321",0,283,0.37719298245614,0
"E","2","LPED","333",0,648,0.37719298245614,0
"E","2","LPED","330",0,390,0.37719298245614,0
"E","2","LPED","329",0,321,0.37719298245614,0
"E","2","LPED","327",0,329,0.37719298245614,0
"E","2","LPED","322",0,524,0.37719298245614,0
"E","2","LPED","334",0,299,0.37719298245614,0
"E","2","LPED","331",0,212,0.37719298245614,0
"E","2","LPED","335",0,148,0.37719298245614,0
"E","2","LPED","325",0,494.5,0.37719298245614,0
"E","2","LPED","324",0,122,0.37719298245614,0
"E","2","LPED","326",0,331,0.37719298245614,0
"E","2","LPED","332",0,254,0.37719298245614,0
"E","2","LPED","323",0,381,0.37719298245614,0
"E","2","ROFF","77",59,309,0.254385964912281,0.933333333333333
"E","2","ROFF","78",210,1035,0.254385964912281,0.933333333333333
"E","2","ROFF","80",170,1056,0.254385964912281,0.933333333333333
"E","2","ROFF","87",160,383,0.254385964912281,0.933333333333333
"E","2","ROFF","76",260,1103,0.254385964912281,0.933333333333333
"E","2","ROFF","89",750,889,0.254385964912281,0.933333333333333
"E","2","ROFF","85",220,1078,0.254385964912281,0.933333333333333
"E","2","ROFF","82",130,618,0.254385964912281,0.933333333333333
"E","2","ROFF","90",0,1534,0.254385964912281,0.933333333333333
"E","2","ROFF","83",70,229,0.254385964912281,0.933333333333333
"E","2","ROFF","84",120,748,0.254385964912281,0.933333333333333
"E","2","ROFF","79",180,941,0.254385964912281,0.933333333333333
"E","2","ROFF","81",690,1996,0.254385964912281,0.933333333333333
"E","2","ROFF","88",180,1157,0.254385964912281,0.933333333333333
"E","2","ROFF","86",190,946,0.254385964912281,0.933333333333333
"E","2","SGEN","353",0,384,0.361344537815126,0
"E","2","SGEN","352",0,348,0.361344537815126,0
"E","2","SGEN","358",0,148,0.361344537815126,0
"E","2","SGEN","351",0,132,0.361344537815126,0
"E","2","SGEN","355",0,49,0.361344537815126,0
"E","2","SGEN","357",0,399,0.361344537815126,0
"E","2","SGEN","360",0,130,0.361344537815126,0
"E","2","SGEN","359",0,196,0.361344537815126,0
"E","2","SGEN","356",0,59,0.361344537815126,0
"E","2","SGEN","354",0,214,0.361344537815126,0
"E","2","TMAS","610",0,229.5,0.361344537815126,0
"E","2","TMAS","604",0,42,0.361344537815126,0
"E","2","TMAS","605",0,1953,0.361344537815126,0
"E","2","TMAS","609",0,1135,0.361344537815126,0
"E","2","TMAS","608",0,205.5,0.361344537815126,0
"E","2","TMAS","607",0,290,0.361344537815126,0
"E","2","TMAS","606",0,84,0.361344537815126,0
"E","2","TMAS","602",0,552.5,0.361344537815126,0
"E","2","TMAS","603",0,177,0.361344537815126,0
"E","2","TMAS","601",0,443.5,0.361344537815126,0
"E","2","UPAR","61",105,137,0.254385964912281,0.933333333333333
"E","2","UPAR","70",6,9,0.254385964912281,0.933333333333333
"E","2","UPAR","62",10,12,0.254385964912281,0.933333333333333
"E","2","UPAR","64",33,50,0.254385964912281,0.933333333333333
"E","2","UPAR","71",13,15,0.254385964912281,0.933333333333333
"E","2","UPAR","72",115,166,0.254385964912281,0.933333333333333
"E","2","UPAR","69",60,61,0.254385964912281,0.933333333333333
"E","2","UPAR","66",40,41,0.254385964912281,0.933333333333333
"E","2","UPAR","67",0,4,0.254385964912281,0.933333333333333
"E","2","UPAR","68",1,1,0.254385964912281,0.933333333333333
"E","2","UPAR","75",6,6,0.254385964912281,0.933333333333333
"E","2","UPAR","73",19,19,0.254385964912281,0.933333333333333
"E","2","UPAR","65",40,42,0.254385964912281,0.933333333333333
"E","2","UPAR","63",640,704,0.254385964912281,0.933333333333333
"E","2","UPAR","74",320,353,0.254385964912281,0.933333333333333
"E","3","AVEL","452",0,20,0.504201680672269,0
