ID;Plot;Plant_sp;Plant_id;Branch_inflorescence_id;Flowers_produced;Fruits_produced;;
435;E;HCOM;186;5;34;6;;
436;E;HCOM;187;1;43;16;;
436;E;HCOM;187;2;18;0;;
436;E;HCOM;187;3;15;0;;
436;E;HCOM;187;4;13;4;;
436;E;HCOM;187;5;12;3;;
437;E;HCOM;188;1;13;6;;
437;E;HCOM;188;2;17;4;;
437;E;HCOM;188;3;16;4;;
437;E;HCOM;188;4;14;4;;
437;E;HCOM;188;5;20;6;;
438;E;HCOM;189;1;21;6;;
438;E;HCOM;189;2;7;2;;
438;E;HCOM;189;3;12;11;;
438;E;HCOM;189;4;13;3;;
438;E;HCOM;189;5;16;1;;
439;E;HCOM;190;1;15;1;;
439;E;HCOM;190;2;7;1;;
439;E;HCOM;190;3;9;4;;
439;E;HCOM;190;4;5;0;;
439;E;HCOM;190;5;10;1;;
440;E;HCOM;191;1;19;9;;
440;E;HCOM;191;2;14;9;;
440;E;HCOM;191;3;4;16;;
440;E;HCOM;191;4;20;16;;
440;E;HCOM;191;5;19;4;;
441;E;HCOM;192;1;10;5;;
441;E;HCOM;192;2;13;2;;
441;E;HCOM;192;3;5;1;;
441;E;HCOM;192;4;7;4;;
441;E;HCOM;192;5;9;1;;
442;E;HCOM;193;1;7;3;;
442;E;HCOM;193;2;11;4;;
442;E;HCOM;193;3;16;4;;
442;E;HCOM;193;4;11;1;;
442;E;HCOM;193;5;15;2;;
443;E;HCOM;194;1;15;1;;
443;E;HCOM;194;2;18;0;;
443;E;HCOM;194;3;13;3;;
443;E;HCOM;194;4;18;2;;
443;E;HCOM;194;5;6;1;;
444;E;HCOM;195;1;18;8;;
444;E;HCOM;195;2;14;2;;
444;E;HCOM;195;3;17;5;;
444;E;HCOM;195;4;12;1;;
444;E;HCOM;195;5;20;6;;
445;E;LPED;321;1;44;22;;parte superior del fruto depredada (galería)
445;E;LPED;321;2;26;0;;pupa marrrón con polilla (con foto) todas las semillas comidas
445;E;LPED;321;3;44;10;;data lost
445;E;LPED;321;4;47;14;;
445;E;LPED;321;5;37;13;;
446;E;LPED;322;1;90;10;;data lost
446;E;LPED;322;2;80;12;;data lost
446;E;LPED;322;3;60;15;;data lost
446;E;LPED;322;4;39;11;;
446;E;LPED;322;5;46;7;;
447;E;LPED;323;1;64;25;;
447;E;LPED;323;2;47;20;;
447;E;LPED;323;3;52;20;;
447;E;LPED;323;4;47;9;;
447;E;LPED;323;5;34;5;;bug (in bag) collected in eppendorf
448;E;LPED;324;1;11;2;;
448;E;LPED;324;2;21;5;;
448;E;LPED;324;3;27;13;;
448;E;LPED;324;4;42;17;;
448;E;LPED;324;5;48;15;;
449;E;LPED;325;1;36;10;;
449;E;LPED;325;2;20;4;;Predated fruit, same damage as 345
449;E;LPED;325;3;23;8;;
449;E;LPED;325;4;36;15;;
449;E;LPED;325;5;20;4;;
450;E;LPED;326;1;40;23;;
450;E;LPED;326;2;38;11;;
450;E;LPED;326;3;32;18;;
450;E;LPED;326;4;36;7;;
450;E;LPED;326;5;38;18;;
451;E;LPED;327;1;50;22;;
451;E;LPED;327;2;43;14;;
451;E;LPED;327;3;49;17;;
451;E;LPED;327;4;58;19;;
451;E;LPED;327;5;66;24;;
452;E;LPED;328;1;43;17;;
452;E;LPED;328;2;44;16;;
452;E;LPED;328;3;57;25;;muchos frutos depredados
452;E;LPED;328;4;52;18;;
452;E;LPED;328;5;62;26;;
453;E;LPED;329;1;62;30;;
453;E;LPED;329;2;34;9;;
453;E;LPED;329;3;45;14;;muchos frutos depredados, todo lleno de excrementos
453;E;LPED;329;4;32;10;;
453;E;LPED;329;5;47;19;;muchos frutos depredados, todo lleno de excrementos
454;E;LPED;330;1;79;36;;
454;E;LPED;330;2;29;4;;
454;E;LPED;330;3;59;19;;
454;E;LPED;330;4;32;10;;
454;E;LPED;330;5;43;21;;
455;E;LPED;331;1;56;21;;Predator collected
455;E;LPED;331;2;43;9;;
455;E;LPED;331;3;53;17;;
455;E;LPED;331;4;40;6;;
455;E;LPED;331;5;36;14;;
456;E;LPED;332;1;44;17;;
456;E;LPED;332;2;28;12;;
456;E;LPED;332;3;44;1;;
456;E;LPED;332;4;36;15;;
456;E;LPED;332;5;28;13;;
457;E;LPED;333;1;45;16;;
457;E;LPED;333;2;36;15;;
457;E;LPED;333;3;71;39;;
457;E;LPED;333;4;43;8;;
457;E;LPED;333;5;48;12;;
458;E;LPED;334;1;20;0;;
458;E;LPED;334;2;30;13;;
458;E;LPED;334;3;24;2;;
458;E;LPED;334;4;27;13;;
458;E;LPED;334;5;29;10;;
459;E;LPED;335;1;15;5;;
459;E;LPED;335;2;19;6;;
459;E;LPED;335;3;28;13;;
459;E;LPED;335;4;23;2;;
459;E;LPED;335;5;32;9;;
460;E;CSAL;361;1;9;6;;
460;E;CSAL;361;2;13;5;;
460;E;CSAL;361;3;5;2;;
460;E;CSAL;361;4;4;2;;
460;E;CSAL;361;5;9;4;;
461;E;CSAL;362;1;15;9;;
461;E;CSAL;362;2;6;2;;
461;E;CSAL;362;3;8;3;;
461;E;CSAL;362;4;14;6;;
461;E;CSAL;362;5;10;4;;
462;E;CSAL;363;1;8;9;;
462;E;CSAL;363;2;5;1;;
462;E;CSAL;363;3;5;2;;
462;E;CSAL;363;4;14;2;;
462;E;CSAL;363;5;2;2;;
463;E;CSAL;364;1;12;1;;
463;E;CSAL;364;2;11;2;;
463;E;CSAL;364;3;11;4;;
463;E;CSAL;364;4;7;2;;
463;E;CSAL;364;5;13;6;;
464;E;CSAL;365;1;2;1;;
464;E;CSAL;365;2;2;1;;
464;E;CSAL;365;3;2;1;;
464;E;CSAL;365;4;1;0;;
464;E;CSAL;365;5;2;0;;
465;E;CSAL;365_1;1;3;1;;
465;E;CSAL;365_1;2;3;1;;
465;E;CSAL;365_1;3;5;1;;
465;E;CSAL;365_1;4;13;1;;
465;E;CSAL;365_1;5;6;0;;
466;E;CSAL;365_2;1;15;4;;
466;E;CSAL;365_2;2;5;3;;
466;E;CSAL;365_2;3;15;3;;
466;E;CSAL;365_2;4;13;1;;
466;E;CSAL;365_2;5;5;2;;
467;E;CSAL;365_3;1;19;6;;
467;E;CSAL;365_3;2;9;0;;
467;E;CSAL;365_3;3;9;1;;
467;E;CSAL;365_3;4;4;1;;
467;E;CSAL;365_3;5;12;1;;
468;E;CSAL;365_4;1;8;2;;
468;E;CSAL;365_4;2;9;2;;
468;E;CSAL;365_4;3;3;2;;
468;E;CSAL;365_4;4;8;4;;
468;E;CSAL;365_4;5;3;1;;
469;E;CLIB;411;1;6;6;;
469;E;CLIB;411;2;5;5;;
469;E;CLIB;411;3;4;4;;
469;E;CLIB;411;4;4;3;;
469;E;CLIB;411;5;8;8;;
470;E;CLIB;412;1;8;6;;
470;E;CLIB;412;2;9;6;;
470;E;CLIB;412;3;14;13;;
470;E;CLIB;412;4;9;6;;
470;E;CLIB;412;5;7;5;;
471;E;CLIB;413;1;17;7;;
471;E;CLIB;413;2;7;5;;
471;E;CLIB;413;3;10;9;;
471;E;CLIB;413;4;7;4;;
471;E;CLIB;413;5;4;4;;
472;E;CLIB;414;1;12;4;;
472;E;CLIB;414;2;4;2;;
472;E;CLIB;414;3;4;4;;
472;E;CLIB;414;4;5;2;;
472;E;CLIB;414;5;7;4;;
473;E;CLIB;415;1;5;4;;
473;E;CLIB;415;2;4;2;;
473;E;CLIB;415;3;4;3;;
473;E;CLIB;415;4;5;3;;
473;E;CLIB;415;5;6;2;;
474;E;CLIB;416;1;9;8;;
474;E;CLIB;416;2;5;5;;
474;E;CLIB;416;3;16;11;;
474;E;CLIB;416;4;8;6;;
474;E;CLIB;416;5;12;10;;
475;E;CLIB;417;1;13;9;;
475;E;CLIB;417;2;8;3;;
475;E;CLIB;417;3;6;5;;
475;E;CLIB;417;4;5;3;;
475;E;CLIB;417;5;4;2;;
476;E;CLIB;418;1;3;2;;
476;E;CLIB;418;2;4;3;;
476;E;CLIB;418;3;8;3;;
476;E;CLIB;418;4;5;2;;
476;E;CLIB;418;5;5;2;;
477;E;CLIB;419;1;9;7;;
477;E;CLIB;419;2;9;6;;
477;E;CLIB;419;3;9;3;;
477;E;CLIB;419;4;10;7;;
477;E;CLIB;419;5;8;8;;
478;E;CLIB;420;1;4;4;;
478;E;CLIB;420;2;12;8;;
478;E;CLIB;420;3;5;4;;
478;E;CLIB;420;4;4;4;;
478;E;CLIB;420;5;9;4;;
479;E;CLIB;421;1;17;8;;
479;E;CLIB;421;2;4;4;;
479;E;CLIB;421;3;14;12;;
479;E;CLIB;421;4;11;7;;
479;E;CLIB;421;5;7;6;;
480;E;CLIB;422;1;7;6;;
480;E;CLIB;422;2;5;4;;
480;E;CLIB;422;3;12;10;;
480;E;CLIB;422;4;11;8;;
480;E;CLIB;422;5;6;3;;
481;E;CLIB;423;1;12;11;;
481;E;CLIB;423;2;7;6;;
481;E;CLIB;423;3;6;5;;
481;E;CLIB;423;4;8;8;;
481;E;CLIB;423;5;11;8;;
482;E;CLIB;424;1;10;6;;
482;E;CLIB;424;2;7;5;;
482;E;CLIB;424;3;7;2;;
482;E;CLIB;424;4;7;4;;
482;E;CLIB;424;5;2;1;;
483;E;CLIB;425;1;13;9;;
483;E;CLIB;425;2;9;6;;
483;E;CLIB;425;3;7;7;;
483;E;CLIB;425;4;7;6;;
483;E;CLIB;425;5;9;8;;
484;E;AVEL;450;1;NA;NA;;
484;E;AVEL;450;2;NA;NA;;
484;E;AVEL;450;3;NA;NA;;
484;E;AVEL;450;4;NA;NA;;
484;E;AVEL;450;5;NA;NA;;
485;E;AVEL;451;1;NA;NA;;
485;E;AVEL;451;2;NA;NA;;
485;E;AVEL;451;3;NA;NA;;
485;E;AVEL;451;4;NA;NA;;
485;E;AVEL;451;5;NA;NA;;
486;E;AVEL;452;1;NA;NA;;
486;E;AVEL;452;2;NA;NA;;
486;E;AVEL;452;3;NA;NA;;
486;E;AVEL;452;4;NA;NA;;
486;E;AVEL;452;5;NA;NA;;
487;E;AVEL;453;1;NA;NA;;
487;E;AVEL;453;2;NA;NA;;
487;E;AVEL;453;3;NA;NA;;
487;E;AVEL;453;4;NA;NA;;
487;E;AVEL;453;5;NA;NA;;
488;E;AVEL;454;1;NA;NA;;
488;E;AVEL;454;2;NA;NA;;
488;E;AVEL;454;3;NA;NA;;
488;E;AVEL;454;4;NA;NA;;
488;E;AVEL;454;5;NA;NA;;
489;E;AVEL;455;1;NA;NA;;
489;E;AVEL;455;2;NA;NA;;
489;E;AVEL;455;3;NA;NA;;
489;E;AVEL;455;4;NA;NA;;
489;E;AVEL;455;5;NA;NA;;
490;E;AVEL;456;1;NA;NA;;
490;E;AVEL;456;2;NA;NA;;
490;E;AVEL;456;3;NA;NA;;
490;E;AVEL;456;4;NA;NA;;
490;E;AVEL;456;5;NA;NA;;
491;E;AVEL;457;1;NA;NA;;
491;E;AVEL;457;2;NA;NA;;
491;E;AVEL;457;3;NA;NA;;
491;E;AVEL;457;4;NA;NA;;
491;E;AVEL;457;5;NA;NA;;
492;E;AVEL;458;1;NA;NA;;
492;E;AVEL;458;2;NA;NA;;
492;E;AVEL;458;3;NA;NA;;
492;E;AVEL;458;4;NA;NA;;
492;E;AVEL;458;5;NA;NA;;
493;E;AVEL;459;1;NA;NA;;
493;E;AVEL;459;2;NA;NA;;
493;E;AVEL;459;3;NA;NA;;
493;E;AVEL;459;4;NA;NA;;
493;E;AVEL;459;5;NA;NA;;
494;E;HHAL;531;1;0;0;;
494;E;HHAL;531;2;0;0;;
494;E;HHAL;531;3;0;0;;
494;E;HHAL;531;4;0;0;;
494;E;HHAL;531;5;0;0;;
495;E;HHAL;532;1;0;0;;
495;E;HHAL;532;2;0;0;;
495;E;HHAL;532;3;0;0;;
495;E;HHAL;532;4;0;0;;
495;E;HHAL;532;5;0;0;;
496;E;HHAL;533;1;17;13;;
496;E;HHAL;533;2;23;20;;
496;E;HHAL;533;3;26;15;;
496;E;HHAL;533;4;11;10;;
496;E;HHAL;533;5;16;15;;
497;E;HHAL;534;1;13;11;;
497;E;HHAL;534;2;14;9;;
497;E;HHAL;534;3;12;2;;
497;E;HHAL;534;4;12;6;;
497;E;HHAL;534;5;14;10;;
498;E;HHAL;535;1;4;3;;
498;E;HHAL;535;2;5;1;;
498;E;HHAL;535;3;0;0;;
498;E;HHAL;535;4;0;0;;
498;E;HHAL;535;5;0;0;;
499;E;HHAL;536;1;16;14;;
499;E;HHAL;536;2;7;7;;
499;E;HHAL;536;3;4;3;;
499;E;HHAL;536;4;15;14;;
499;E;HHAL;536;5;3;3;;
500;E;HHAL;537;1;20;20;;
500;E;HHAL;537;2;21;21;;
500;E;HHAL;537;3;22;17;;
500;E;HHAL;537;4;18;12;;
500;E;HHAL;537;5;21;19;;
501;E;HHAL;538;1;10;6;;
501;E;HHAL;538;2;10;8;;
501;E;HHAL;538;3;17;10;;
501;E;HHAL;538;4;9;7;;
501;E;HHAL;538;5;23;21;;
502;E;HHAL;539;1;14;14;;
502;E;HHAL;539;2;20;18;;
502;E;HHAL;539;3;13;11;;
502;E;HHAL;539;4;25;21;;
502;E;HHAL;539;5;26;21;;
503;E;HHAL;540;1;14;11;;
503;E;HHAL;540;2;10;7;;
503;E;HHAL;540;3;22;8;;
503;E;HHAL;540;4;13;13;;
503;E;HHAL;540;5;15;12;;
504;E;HHAL;541;1;13;4;;
504;E;HHAL;541;2;6;1;;
504;E;HHAL;541;3;13;9;;
504;E;HHAL;541;4;9;7;;
504;E;HHAL;541;5;10;7;;
505;E;HHAL;542;1;18;18;;
505;E;HHAL;542;2;7;6;;
505;E;HHAL;542;3;13;13;;
505;E;HHAL;542;4;9;6;;
505;E;HHAL;542;5;16;16;;
506;E;HHAL;543;1;20;11;;
506;E;HHAL;543;2;6;4;;
506;E;HHAL;543;3;11;5;;
506;E;HHAL;543;4;8;4;;
506;E;HHAL;543;5;8;5;;
507;E;HHAL;544;1;10;10;;
507;E;HHAL;544;2;2;1;;
507;E;HHAL;544;3;0;0;;
507;E;HHAL;544;4;0;0;;
507;E;HHAL;544;5;0;0;;
508;E;HHAL;545;1;16;13;;
508;E;HHAL;545;2;8;8;;
508;E;HHAL;545;3;15;14;;
508;E;HHAL;545;4;10;6;;
508;E;HHAL;545;5;14;14;;
509;E;TMAS;601;1;78;4;;
509;E;TMAS;601;2;63;5;;
509;E;TMAS;601;3;53;1;;
509;E;TMAS;601;4;44;0;;
509;E;TMAS;601;5;38;3;;
510;E;TMAS;602;1;91;10;;
510;E;TMAS;602;2;97;2;;
510;E;TMAS;602;3;84;9;;
510;E;TMAS;602;4;83;3;;
510;E;TMAS;602;5;52;2;;
511;E;TMAS;603;1;34;0;;
511;E;TMAS;603;2;66;0;;
511;E;TMAS;603;3;41;1;;
511;E;TMAS;603;4;22;1;;
511;E;TMAS;603;5;64;0;;
512;E;TMAS;604;1;85;4;;
512;E;TMAS;604;2;55;5;;
512;E;TMAS;604;3;65;0;;
512;E;TMAS;604;4;57;1;;
512;E;TMAS;604;5;NA;NA;;
513;E;TMAS;605;1;114;0;;
513;E;TMAS;605;2;138;0;;
513;E;TMAS;605;3;113;1;;
513;E;TMAS;605;4;141;0;;
513;E;TMAS;605;5;160;0;;
514;E;TMAS;606;1;51;0;;
514;E;TMAS;606;2;39;0;;
514;E;TMAS;606;3;65;1;;
514;E;TMAS;606;4;59;1;;
514;E;TMAS;606;5;56;0;;
515;E;TMAS;607;1;63;1;;
515;E;TMAS;607;2;41;0;;
515;E;TMAS;607;3;54;0;;
515;E;TMAS;607;4;57;2;;
515;E;TMAS;607;5;65;2;;
516;E;TMAS;608;1;54;0;;
516;E;TMAS;608;2;52;0;;
516;E;TMAS;608;3;104;0;;
516;E;TMAS;608;4;59;0;;
516;E;TMAS;608;5;104;1;;
517;E;TMAS;609;1;74;5;;
517;E;TMAS;609;2;64;1;;
517;E;TMAS;609;3;39;1;;
517;E;TMAS;609;4;77;5;;
517;E;TMAS;609;5;28;0;;
518;E;TMAS;610;1;16;0;;
518;E;TMAS;610;2;42;0;;
518;E;TMAS;610;3;43;0;;
518;E;TMAS;610;4;80;0;;
518;E;TMAS;610;5;57;0;;
519;F;LPED;336;1;44;13;;
519;F;LPED;336;2;40;18;;
519;F;LPED;336;3;35;12;;
519;F;LPED;336;4;29;3;;
519;F;LPED;336;5;25;3;;
520;F;LPED;337;1;22;8;;
520;F;LPED;337;2;34;5;;
520;F;LPED;337;3;31;10;;
520;F;LPED;337;4;31;2;;
520;F;LPED;337;5;28;13;;
521;F;LPED;338;1;59;7;;
521;F;LPED;338;2;62;4;;
521;F;LPED;338;3;35;0;;
521;F;LPED;338;4;47;2;;
521;F;LPED;338;5;83;12;;
522;F;LPED;339;1;16;4;;
522;F;LPED;339;2;23;11;;
522;F;LPED;339;3;25;7;;
522;F;LPED;339;4;23;9;;
522;F;LPED;339;5;46;9;;
523;F;LPED;340;1;22;9;;
523;F;LPED;340;2;31;4;;
523;F;LPED;340;3;28;4;;
523;F;LPED;340;4;21;9;;
523;F;LPED;340;5;23;14;;
524;F;LPED;341;1;41;13;;
524;F;LPED;341;2;40;15;;
524;F;LPED;341;3;37;7;;
524;F;LPED;341;4;54;11;;
524;F;LPED;341;5;36;6;;
525;F;LPED;342;1;24;3;;
525;F;LPED;342;2;26;4;;
525;F;LPED;342;3;32;4;;
525;F;LPED;342;4;23;1;;
525;F;LPED;342;5;40;0;;
526;F;LPED;343;1;43;5;;
526;F;LPED;343;2;35;1;;
526;F;LPED;343;3;23;0;;
526;F;LPED;343;4;29;7;;
526;F;LPED;343;5;25;7;;
527;F;LPED;344;1;52;15;;
527;F;LPED;344;2;23;1;;
527;F;LPED;344;3;38;1;;
527;F;LPED;344;4;36;3;;
527;F;LPED;344;5;71;8;;
528;F;LPED;345;1;32;2;;Predator collected, predated seed (photo 16/5)
528;F;LPED;345;2;12;0;;
528;F;LPED;345;3;22;0;;
528;F;LPED;345;4;34;1;;
528;F;LPED;345;5;17;0;;The whole fruit is predated
529;F;LPED;346;1;27;5;;
529;F;LPED;346;2;33;6;;
529;F;LPED;346;3;53;9;;Escarabajo negro recogido
529;F;LPED;346;4;32;11;;
529;F;LPED;346;5;36;2;;Todos los frutos con agujeros pequeños y excrementos
530;F;LPED;347;1;48;5;;
530;F;LPED;347;2;42;18;;
530;F;LPED;347;3;47;11;;
530;F;LPED;347;4;60;10;;
530;F;LPED;347;5;56;0;;Comido, con pupa y lepidoptero emergido, recogido
531;F;LPED;348;1;28;0;;
531;F;LPED;348;2;27;8;;
531;F;LPED;348;3;41;16;;
531;F;LPED;348;4;51;26;;
531;F;LPED;348;5;69;14;;
532;F;LPED;349;1;43;9;;
532;F;LPED;349;2;60;13;;
532;F;LPED;349;3;31;7;;
532;F;LPED;349;4;45;6;;
532;F;LPED;349;5;63;7;;
533;F;LPED;350;1;25;9;;
533;F;LPED;350;2;28;11;;
533;F;LPED;350;3;25;1;;
533;F;LPED;350;4;30;8;;
533;F;LPED;350;5;22;6;;
534;F;ROFF;91;1;16;13;;
534;F;ROFF;91;2;18;16;;
534;F;ROFF;91;3;18;12;;
534;F;ROFF;91;4;12;11;;
534;F;ROFF;91;5;18;13;;
535;F;ROFF;92;1;12;7;;
535;F;ROFF;92;2;8;6;;
535;F;ROFF;92;3;8;6;;
535;F;ROFF;92;4;8;3;;
535;F;ROFF;92;5;6;6;;
536;F;ROFF;93;1;12;11;;
536;F;ROFF;93;2;20;19;;
536;F;ROFF;93;3;12;9;;
536;F;ROFF;93;4;12;9;;
536;F;ROFF;93;5;10;9;;
537;F;ROFF;94;1;6;4;;
537;F;ROFF;94;2;10;8;;
537;F;ROFF;94;3;6;6;;
537;F;ROFF;94;4;4;4;;
537;F;ROFF;94;5;8;7;;
538;F;ROFF;95;1;8;7;;
538;F;ROFF;95;2;8;7;;
538;F;ROFF;95;3;8;7;;
538;F;ROFF;95;4;8;6;;
538;F;ROFF;95;5;10;7;;
539;F;ROFF;96;1;11;11;;
539;F;ROFF;96;2;11;1;;
539;F;ROFF;96;3;15;14;;
539;F;ROFF;96;4;14;12;;
539;F;ROFF;96;5;12;12;;
540;F;ROFF;97;1;16;10;;
540;F;ROFF;97;2;18;13;;
540;F;ROFF;97;3;10;9;;
540;F;ROFF;97;4;12;9;;
540;F;ROFF;97;5;10;8;;
541;F;ROFF;98;1;14;11;;
541;F;ROFF;98;2;16;12;;
541;F;ROFF;98;3;16;15;;
541;F;ROFF;98;4;10;8;;
541;F;ROFF;98;5;12;9;;
542;F;ROFF;99;1;16;15;;
542;F;ROFF;99;2;16;14;;
542;F;ROFF;99;3;8;8;;
542;F;ROFF;99;4;18;16;;
542;F;ROFF;99;5;18;17;;
543;F;ROFF;100;1;14;14;;
543;F;ROFF;100;2;14;7;;
543;F;ROFF;100;3;6;6;;
543;F;ROFF;100;4;10;7;;
543;F;ROFF;100;5;12;7;;
544;F;ROFF;101;1;14;9;;
544;F;ROFF;101;2;16;14;;
544;F;ROFF;101;3;12;12;;
544;F;ROFF;101;4;16;13;;
544;F;ROFF;101;5;12;10;;
545;F;ROFF;102;1;18;16;;
545;F;ROFF;102;2;14;13;;
545;F;ROFF;102;3;12;12;;
545;F;ROFF;102;4;18;18;;
545;F;ROFF;102;5;10;10;;
546;F;ROFF;103;1;8;5;;
546;F;ROFF;103;2;18;12;;
546;F;ROFF;103;3;18;14;;
546;F;ROFF;103;4;19;12;;
546;F;ROFF;103;5;26;23;;
547;F;ROFF;104;1;10;5;;
547;F;ROFF;104;2;16;8;;
547;F;ROFF;104;3;10;6;;
547;F;ROFF;104;4;16;14;;
547;F;ROFF;104;5;12;7;;
548;F;ROFF;105;1;14;5;;
548;F;ROFF;105;2;12;7;;
548;F;ROFF;105;3;16;5;;
548;F;ROFF;105;4;14;1;;
548;F;ROFF;105;5;8;2;;
549;F;HCOM;196;1;10;4;;
549;F;HCOM;196;2;11;2;;
549;F;HCOM;196;3;14;1;;
549;F;HCOM;196;4;9;1;;
549;F;HCOM;196;5;17;2;;
550;F;HCOM;197;1;5;3;;
550;F;HCOM;197;2;5;2;;
550;F;HCOM;197;3;2;1;;
550;F;HCOM;197;4;4;1;;
550;F;HCOM;197;5;3;2;;
551;F;HCOM;198;1;7;5;;
551;F;HCOM;198;2;21;7;;
551;F;HCOM;198;3;12;5;;
551;F;HCOM;198;4;13;5;;
551;F;HCOM;198;5;8;2;;
552;F;HCOM;199;1;16;7;;
552;F;HCOM;199;2;20;6;;
552;F;HCOM;199;3;9;4;;
552;F;HCOM;199;4;8;3;;
552;F;HCOM;199;5;9;2;;
553;F;HCOM;200;1;24;9;;
553;F;HCOM;200;2;6;3;;
553;F;HCOM;200;3;15;6;;
553;F;HCOM;200;4;12;8;;
553;F;HCOM;200;5;16;9;;
554;F;HCOM;201;1;18;6;;
554;F;HCOM;201;2;19;11;;
554;F;HCOM;201;3;27;9;;
554;F;HCOM;201;4;12;2;;
554;F;HCOM;201;5;24;5;;
555;F;HCOM;202;1;13;1;;
555;F;HCOM;202;2;12;4;;
555;F;HCOM;202;3;15;7;;
555;F;HCOM;202;4;20;6;;
555;F;HCOM;202;5;17;9;;
556;F;HCOM;203;1;18;5;;
556;F;HCOM;203;2;9;1;;
556;F;HCOM;203;3;10;4;;
556;F;HCOM;203;4;4;3;;
556;F;HCOM;203;5;11;3;;
557;F;HCOM;204;1;7;2;;
557;F;HCOM;204;2;7;0;;
557;F;HCOM;204;3;8;1;;
557;F;HCOM;204;4;5;1;;
557;F;HCOM;204;5;10;0;;
558;F;HCOM;205;1;19;11;;
558;F;HCOM;205;2;12;6;;
558;F;HCOM;205;3;12;5;;
558;F;HCOM;205;4;22;8;;
558;F;HCOM;205;5;14;6;;
559;F;HCOM;206;1;12;5;;
559;F;HCOM;206;2;5;2;;
559;F;HCOM;206;3;8;1;;
559;F;HCOM;206;4;12;8;;
559;F;HCOM;206;5;4;1;;
560;F;HCOM;207;1;18;4;;
560;F;HCOM;207;2;7;0;;
560;F;HCOM;207;3;15;0;;
560;F;HCOM;207;4;9;1;;
560;F;HCOM;207;5;20;2;;
561;F;HCOM;208;1;17;7;;
561;F;HCOM;208;2;16;7;;
561;F;HCOM;208;3;12;6;;
561;F;HCOM;208;4;8;2;;
561;F;HCOM;208;5;18;6;;
562;F;HCOM;209;1;24;4;;
562;F;HCOM;209;2;22;3;;
562;F;HCOM;209;3;22;4;;
562;F;HCOM;209;4;14;2;;
562;F;HCOM;209;5;12;2;;
563;F;HCOM;210;1;16;4;;
563;F;HCOM;210;2;10;4;;
563;F;HCOM;210;3;9;2;;
563;F;HCOM;210;4;9;2;;
563;F;HCOM;210;5;23;2;;
564;F;UPAR;212;1;NA;NA;;
564;F;UPAR;212;2;NA;NA;;
564;F;UPAR;212;3;NA;NA;;
564;F;UPAR;212;4;NA;NA;;
564;F;UPAR;212;5;NA;NA;;
565;F;UPAR;214;1;NA;NA;;
565;F;UPAR;214;2;NA;NA;;
565;F;UPAR;214;3;NA;NA;;
565;F;UPAR;214;4;NA;NA;;
565;F;UPAR;214;5;NA;NA;;
566;F;UPAR;218;1;NA;NA;;
566;F;UPAR;218;2;NA;NA;;
566;F;UPAR;218;3;NA;NA;;
566;F;UPAR;218;4;NA;NA;;
566;F;UPAR;218;5;NA;NA;;
567;F;UPAR;221;1;NA;NA;;
567;F;UPAR;221;2;NA;NA;;
567;F;UPAR;221;3;NA;NA;;
567;F;UPAR;221;4;NA;NA;;
567;F;UPAR;221;5;NA;NA;;
568;F;UPAR;222;1;NA;NA;;
568;F;UPAR;222;2;NA;NA;;
568;F;UPAR;222;3;NA;NA;;
568;F;UPAR;222;4;NA;NA;;
568;F;UPAR;222;5;NA;NA;;
569;F;UPAR;223;1;NA;NA;;
569;F;UPAR;223;2;NA;NA;;
569;F;UPAR;223;3;NA;NA;;
569;F;UPAR;223;4;NA;NA;;
569;F;UPAR;223;5;NA;NA;;
570;F;UPAR;224;1;NA;NA;;
570;F;UPAR;224;2;NA;NA;;
570;F;UPAR;224;3;NA;NA;;
570;F;UPAR;224;4;NA;NA;;
570;F;UPAR;224;5;NA;NA;;
571;F;UPAR;X;1;NA;NA;;
571;F;UPAR;X;2;NA;NA;;
571;F;UPAR;X;3;NA;NA;;
571;F;UPAR;X;4;NA;NA;;
571;F;UPAR;X;5;NA;NA;;
572;F;SGEN;213;1;14;0;;
572;F;SGEN;213;2;21;2;;
572;F;SGEN;213;3;8;2;;
572;F;SGEN;213;4;12;2;;
572;F;SGEN;213;5;7;2;;
573;F;SGEN;215;1;11;2;;
573;F;SGEN;215;2;10;2;;
573;F;SGEN;215;3;11;1;;
573;F;SGEN;215;4;14;2;;
573;F;SGEN;215;5;14;1;;
574;F;SGEN;216;1;19;1;;
574;F;SGEN;216;2;9;2;;
574;F;SGEN;216;3;13;1;;
574;F;SGEN;216;4;24;5;;
574;F;SGEN;216;5;12;0;;
575;F;SGEN;217;1;21;6;;
575;F;SGEN;217;2;22;4;;
575;F;SGEN;217;3;16;1;;
575;F;SGEN;217;4;17;1;;
575;F;SGEN;217;5;11;1;;
576;F;SGEN;219;1;14;0;;
576;F;SGEN;219;2;15;0;;
576;F;SGEN;219;3;11;1;;
576;F;SGEN;219;4;26;1;;
576;F;SGEN;219;5;18;1;;
577;F;SGEN;220;1;16;4;;
577;F;SGEN;220;2;20;4;;
577;F;SGEN;220;3;11;1;;
577;F;SGEN;220;4;31;9;;
577;F;SGEN;220;5;14;1;;
578;F;SGEN;225;1;7;3;;
578;F;SGEN;225;2;10;1;;
578;F;SGEN;225;3;18;0;;
578;F;SGEN;225;4;15;1;;
578;F;SGEN;225;5;7;3;;
579;F;SGEN;211;1;27;3;;
579;F;SGEN;211;2;28;5;;
579;F;SGEN;211;3;24;7;;
